label,game_id,source_class,source_username,white_elo,black_elo,elo_diff_abs,ply_count,opening_family,clock_tag_count,has_clock_data,move_count_total,avg_move_time,median_move_time,std_move_time,max_move_time,cv_move_time,fast_move_ratio,slow_move_ratio,white_move_count,white_avg_move_time,white_median_move_time,white_std_move_time,white_fast_move_ratio,white_slow_move_ratio,black_move_count,black_avg_move_time,black_median_move_time,black_std_move_time,black_fast_move_ratio,black_slow_move_ratio,wb_avg_time_diff,wb_move_count_diff
0,3KmunfcB,human,,2061,2144,83,43,SICILIAN,43,True,41,7.804878048780488,4.0,10.395166588360286,50.0,1.3318807191336617,0.36585365853658536,0.21951219512195122,21,7.714285714285714,3.0,11.419043647483324,0.47619047619047616,0.19047619047619047,20,7.9,4.5,9.197282207261013,0.25,0.25,-0.18571428571428594,1
1,bhmeDyqZ,bot,Boris-Trapsky,1500,2197,697,149,OTHER,149,True,147,4.156462585034014,4.0,3.9030786388241037,25.0,0.9390385595861591,0.3469387755102041,0.05442176870748299,74,5.27027027027027,4.0,4.731428266440007,0.2702702702702703,0.10810810810810811,73,3.0273972602739727,3.0,2.3348028149396316,0.4246575342465753,0.0,2.2428730099962975,1
1,4BldYeqX,bot,OpeningsBot,2459,1688,771,27,QUEEN'S_PAWN,27,True,25,7.84,1.0,17.73511770471231,90.0,2.2621323602949372,0.64,0.24,13,10.615384615384615,1.0,23.318986854685477,0.6153846153846154,0.3076923076923077,12,4.833333333333333,1.5,6.986097305044896,0.6666666666666666,0.16666666666666666,5.782051282051282,1
1,N4MtsNN1,bot,Boris-Trapsky,2237,2201,36,57,OTHER,57,True,55,8.218181818181819,7.0,7.799046349839328,49.0,0.9489990027459358,0.07272727272727272,0.2,28,6.321428571428571,6.5,2.46480325828266,0.0,0.07142857142857142,27,10.185185185185185,9.0,10.488219271364656,0.14814814814814814,0.3333333333333333,-3.863756613756614,1
0,MoZsQ6mh,human,,1811,1899,88,100,QUEEN'S_PAWN,100,True,98,7.3979591836734695,5.0,8.23722238195392,54.0,1.1134452323192885,0.1836734693877551,0.23469387755102042,49,6.836734693877551,4.0,8.790874068532453,0.2653061224489796,0.20408163265306123,49,7.959183673469388,7.0,7.602253113047176,0.10204081632653061,0.2653061224489796,-1.1224489795918373,0
1,JgupMGd4,bot,maia9,1717,1771,54,121,MODERN_DEFENSE,121,True,119,5.61344537815126,5.0,4.5745169992501085,30.0,0.814921441483178,0.25210084033613445,0.09243697478991597,60,5.483333333333333,3.0,5.909009129193226,0.36666666666666664,0.13333333333333333,59,5.745762711864407,6.0,2.581506722951442,0.13559322033898305,0.05084745762711865,-0.2624293785310732,1
1,ebC9OzaY,bot,simpleEval,2205,2257,52,189,PETROV,189,True,187,6.010695187165775,4.0,5.803363679625655,35.0,0.9655062349555138,0.28342245989304815,0.21390374331550802,94,5.776595744680851,4.0,5.0363661657713665,0.2978723404255319,0.22340425531914893,93,6.247311827956989,4.0,6.478510239574272,0.26881720430107525,0.20430107526881722,-0.47071608327613834,1
1,YsgjcUEg,bot,maia9,1714,1712,2,134,OTHER,134,True,132,5.666666666666667,5.0,4.590283985845219,31.0,0.8100501151491563,0.25757575757575757,0.12121212121212122,66,5.621212121212121,6.0,2.8802627800736027,0.18181818181818182,0.06060606060606061,66,5.712121212121212,3.0,5.817333429306925,0.3333333333333333,0.18181818181818182,-0.09090909090909083,0
0,UluSJPhh,human,,1959,1962,3,42,MODERN_DEFENSE,42,True,40,8.675,3.0,12.133399152751878,53.0,1.398662726542003,0.45,0.25,20,8.7,2.5,13.413053343664894,0.5,0.25,20,8.65,4.0,10.701752192982232,0.4,0.25,0.049999999999998934,0
0,3nZBcFcx,human,,1934,1931,3,64,OTHER,64,True,62,9.483870967741936,4.5,12.798364229505761,67.0,1.3494873847438047,0.43548387096774194,0.2903225806451613,31,13.806451612903226,8.0,15.720172688123782,0.3548387096774194,0.41935483870967744,31,5.161290322580645,2.0,6.565288850454818,0.5161290322580645,0.16129032258064516,8.64516129032258,0
1,OI7Lnmv3,bot,maia5,1766,1602,164,65,RUY_LOPEZ,65,True,63,4.158730158730159,4.0,2.912514591318987,12.0,0.7003374780652525,0.3968253968253968,0.047619047619047616,32,3.21875,2.0,2.7355800915893504,0.59375,0.03125,31,5.129032258064516,5.0,2.7678096089177595,0.1935483870967742,0.06451612903225806,-1.910282258064516,1
1,c9lRT9U6,bot,maia1,1585,1402,183,64,OTHER,64,True,62,6.758064516129032,5.0,6.603238413401773,37.0,0.9770901709568257,0.24193548387096775,0.12903225806451613,31,5.064516129032258,5.0,2.950510987684935,0.25806451612903225,0.06451612903225806,31,8.451612903225806,7.0,8.530169266850677,0.22580645161290322,0.1935483870967742,-3.387096774193548,0
0,adxV7ywn,human,,1866,1907,41,137,CARO_KANN,137,True,135,8.014814814814814,4.0,9.076616423890965,45.0,1.1324798680455457,0.3333333333333333,0.24444444444444444,68,8.779411764705882,4.0,10.57166800272604,0.3382352941176471,0.25,67,7.2388059701492535,5.0,7.167691924846979,0.3283582089552239,0.23880597014925373,1.5406057945566287,1
0,WzuhiKmz,human,,1972,2005,33,47,QUEEN'S_PAWN,47,True,45,6.533333333333333,4.0,7.990549974118733,52.0,1.2230433633855204,0.26666666666666666,0.26666666666666666,23,7.608695652173913,4.0,10.149915957822047,0.30434782608695654,0.30434782608695654,22,5.409090909090909,3.5,4.519242604575269,0.22727272727272727,0.22727272727272727,2.199604743083004,1
1,N12WkDUs,bot,simpleEval,2048,2257,209,72,FRENCH,72,True,70,6.642857142857143,6.0,6.452099800586991,31.0,0.9712838409485792,0.34285714285714286,0.21428571428571427,35,6.314285714285714,2.0,7.8112425518659725,0.5142857142857142,0.2,35,6.9714285714285715,6.0,4.69337353105853,0.17142857142857143,0.22857142857142856,-0.6571428571428575,0
0,FBjHSTdW,human,,2118,2122,4,82,SICILIAN,82,True,80,9.15,4.5,12.06244170970372,58.0,1.318299640404778,0.35,0.25,40,8.525,4.5,11.020407206632612,0.375,0.225,40,9.775,4.5,12.991319217077224,0.325,0.275,-1.25,0
0,ugkFRLNo,human,,2018,2007,11,39,CARO_KANN,39,True,37,8.405405405405405,3.0,11.844623502531752,55.0,1.4091674263462213,0.3783783783783784,0.24324324324324326,19,6.684210526315789,4.0,7.53275396329046,0.3157894736842105,0.21052631578947367,18,10.222222222222221,3.0,14.90173575108154,0.4444444444444444,0.2777777777777778,-3.538011695906432,1
1,ludo21cy,bot,maia9,1473,1724,251,42,SCANDINAVIAN,42,True,40,4.725,4.5,2.801673606971376,17.0,0.5929467951262172,0.175,0.025,20,5.45,5.0,3.2476914878109957,0.05,0.05,20,4.0,4.0,2.024845673131659,0.3,0.0,1.4500000000000002,0
1,FIHrMK1X,bot,OpeningsBot,2647,2517,130,113,INDIAN_DEFENSE,113,True,111,9.675675675675675,3.0,18.05155887164916,113.0,1.8656639057291031,0.44144144144144143,0.25225225225225223,56,8.625,6.0,9.521709217812285,0.25,0.30357142857142855,55,10.745454545454546,2.0,23.72893759397675,0.6363636363636364,0.2,-2.120454545454546,1
1,QKhKwDn9,bot,Boris-Trapsky,2330,2205,125,80,ZUKERTORT,80,True,78,9.551282051282051,7.0,9.85230343481813,53.0,1.0315163327729049,0.0641025641025641,0.3076923076923077,39,12.487179487179487,8.0,12.969138505821,0.1282051282051282,0.46153846153846156,39,6.615384615384615,5.0,2.9492753096432023,0.0,0.15384615384615385,5.871794871794872,0
1,LblTm7bN,bot,maia1,1500,1553,53,56,PETROV,56,True,54,11.092592592592593,6.5,13.87946593929122,75.0,1.2512373300863537,0.09259259259259259,0.2222222222222222,27,16.814814814814813,9.0,17.75144654937552,0.037037037037037035,0.4444444444444444,27,5.37037037037037,6.0,2.16278538083799,0.14814814814814814,0.0,11.444444444444443,0
0,bkxOpNyh,human,,1892,1857,35,78,CARO_KANN,78,True,76,12.776315789473685,7.0,15.50008377244809,78.0,1.2131888431576259,0.23684210526315788,0.42105263157894735,38,12.868421052631579,7.5,15.424128487930473,0.18421052631578946,0.42105263157894735,38,12.68421052631579,7.0,15.575123997407726,0.2894736842105263,0.42105263157894735,0.18421052631578938,0
0,eNSSsQv7,human,,1983,2046,63,27,FRENCH,27,True,25,9.4,3.0,20.581545131500697,99.0,2.189526077819223,0.48,0.12,13,2.8461538461538463,2.0,2.069788314934417,0.6153846153846154,0.0,12,16.5,5.0,27.944886234634534,0.3333333333333333,0.25,-13.653846153846153,1
0,LJaBQQ14,human,,1981,1971,10,37,CARO_KANN,37,True,35,6.628571428571429,2.0,13.815282871382928,67.0,2.0842021573207004,0.6571428571428571,0.17142857142857143,18,6.055555555555555,2.0,11.64985561294513,0.6111111111111112,0.16666666666666666,17,7.235294117647059,2.0,15.764925371606372,0.7058823529411765,0.17647058823529413,-1.1797385620915035,1
0,mE7qhYix,human,,1993,1956,37,51,OTHER,51,True,49,5.673469387755102,2.0,7.237622101051858,34.0,1.275695981840076,0.5102040816326531,0.16326530612244897,25,5.52,3.0,7.066088026624067,0.48,0.12,24,5.833333333333333,2.0,7.408703590297623,0.5416666666666666,0.20833333333333334,-0.31333333333333346,1
0,ypjmY7Pj,human,,2040,2084,44,63,SICILIAN,63,True,61,12.721311475409836,11.0,9.909642840731038,43.0,0.7789796562945791,0.22950819672131148,0.5409836065573771,31,12.870967741935484,12.0,8.986520139896525,0.12903225806451613,0.5483870967741935,30,12.566666666666666,10.5,10.77863112314773,0.3333333333333333,0.5333333333333333,0.30430107526881756,1
1,BRJpZewq,bot,simpleEval,2051,2251,200,56,SCANDINAVIAN,56,True,54,5.7407407407407405,5.0,5.214599111700496,26.0,0.9083495226833121,0.37037037037037035,0.18518518518518517,27,5.0,2.0,5.715476066494082,0.5555555555555556,0.18518518518518517,27,6.481481481481482,6.0,4.540928036738993,0.18518518518518517,0.18518518518518517,-1.4814814814814818,0
0,D6SWB3xC,human,,1855,1888,33,139,OTHER,139,True,137,8.613138686131387,5.0,12.390983403696946,91.0,1.4386141748360013,0.2846715328467153,0.26277372262773724,69,8.565217391304348,5.0,12.996630846436245,0.2028985507246377,0.2318840579710145,68,8.661764705882353,5.0,11.74434819531812,0.36764705882352944,0.29411764705882354,-0.09654731457800558,1
0,AJCuUo1T,human,,1894,1936,42,94,SICILIAN,94,True,92,8.23913043478261,5.5,9.21762202336348,55.0,1.1187615120705015,0.15217391304347827,0.2391304347826087,46,10.195652173913043,6.0,11.528074550224714,0.10869565217391304,0.2826086956521739,46,6.282608695652174,5.0,5.420023437612813,0.1956521739130435,0.1956521739130435,3.913043478260869,0
1,8o8BcsCR,bot,maia9,1723,1606,117,40,OTHER,40,True,38,6.473684210526316,3.5,10.00193887021086,60.0,1.545014947430946,0.39473684210526316,0.10526315789473684,19,4.0,4.0,2.0261449005179113,0.3157894736842105,0.0,19,8.947368421052632,3.0,13.55485418668016,0.47368421052631576,0.21052631578947367,-4.947368421052632,0
1,AWv6M5Az,bot,Boris-Trapsky,2174,2233,59,104,OTHER,104,True,102,5.107843137254902,3.0,7.360342680035417,56.0,1.440988394172001,0.45098039215686275,0.12745098039215685,51,7.117647058823529,3.0,9.779223792974552,0.45098039215686275,0.23529411764705882,51,3.0980392156862746,3.0,2.1534732725801433,0.45098039215686275,0.0196078431372549,4.019607843137255,0
1,lQHTTKcy,bot,maia9,1444,1772,328,24,SICILIAN,24,True,22,2.772727272727273,2.0,2.3146140102680026,10.0,0.8347788233753451,0.5909090909090909,0.045454545454545456,11,2.3636363636363638,2.0,2.603240193322973,0.8181818181818182,0.09090909090909091,11,3.1818181818181817,3.0,1.8982375470746455,0.36363636363636365,0.0,-0.8181818181818179,0
1,4UfNLuFZ,bot,maia1,1542,1534,8,64,PIRC,64,True,62,6.451612903225806,1.0,15.596398901312629,112.0,2.4174418297034577,0.6129032258064516,0.1935483870967742,31,0.1935483870967742,0.0,0.39507899077148034,1.0,0.0,31,12.709677419354838,7.0,20.19931897348809,0.22580645161290322,0.3870967741935484,-12.516129032258064,0
1,1l8gol7G,bot,Boris-Trapsky,1984,2235,251,48,OTHER,48,True,46,4.326086956521739,3.5,2.5026451035210115,10.0,0.5785008782008368,0.1956521739130435,0.043478260869565216,23,3.869565217391304,3.0,2.8331016621991147,0.34782608695652173,0.043478260869565216,23,4.782608695652174,5.0,2.0206869632386524,0.043478260869565216,0.043478260869565216,-0.9130434782608696,0
1,YVBIGIc6,bot,maia9,1417,1741,324,74,SCANDINAVIAN,74,True,72,5.680555555555555,5.0,3.9434417739699614,18.0,0.6942000188895776,0.2777777777777778,0.1388888888888889,36,5.5,4.0,4.705198071164368,0.3888888888888889,0.19444444444444445,36,5.861111111111111,6.0,2.9828470532714,0.16666666666666666,0.08333333333333333,-0.3611111111111107,0
0,0S9GsP7n,human,,1986,1956,30,37,QUEEN'S_PAWN,37,True,35,14.142857142857142,8.0,16.29047549449477,77.0,1.1518518026410445,0.17142857142857143,0.45714285714285713,18,18.833333333333332,11.0,20.510837243868043,0.16666666666666666,0.5555555555555556,17,9.176470588235293,8.0,7.277970742692491,0.17647058823529413,0.35294117647058826,9.656862745098039,1
1,wdrjdvCY,bot,simpleEval,2210,2244,34,139,BENONI,139,True,137,8.007299270072993,6.0,8.597654025945303,68.0,1.0737270752547916,0.26277372262773724,0.31386861313868614,69,7.463768115942029,7.0,5.465516961493644,0.18840579710144928,0.3188405797101449,68,8.558823529411764,5.0,10.86329810300447,0.3382352941176471,0.3088235294117647,-1.0950554134697352,1
1,4oprdF2Y,bot,maia5,1432,1657,225,44,KING'S_PAWN,44,True,42,4.595238095238095,3.0,3.5325663395484392,13.0,0.7687450065338572,0.40476190476190477,0.11904761904761904,21,5.523809523809524,4.0,4.019228161144608,0.3333333333333333,0.23809523809523808,21,3.6666666666666665,3.0,2.660707627561713,0.47619047619047616,0.0,1.8571428571428572,0
0,DV3Eg0pP,human,,1974,2044,70,44,SICILIAN,44,True,42,5.190476190476191,3.0,6.605330081648331,40.0,1.2725865294918803,0.42857142857142855,0.14285714285714285,21,7.428571428571429,6.0,8.398250546685182,0.2857142857142857,0.23809523809523808,21,2.9523809523809526,2.0,2.5907562873781798,0.5714285714285714,0.047619047619047616,4.476190476190476,0
1,MsZ8oU41,bot,Boris-Trapsky,2243,2167,76,61,OTHER,61,True,59,12.559322033898304,8.0,12.919924419205751,73.0,1.0287119308139532,0.03389830508474576,0.3898305084745763,30,6.366666666666666,6.0,2.4695928589321943,0.0,0.1,29,18.96551724137931,17.0,15.892923514442195,0.06896551724137931,0.6896551724137931,-12.598850574712642,1
0,dkM4essD,human,,1911,1963,52,85,OTHER,85,True,83,6.27710843373494,3.0,8.52680147804987,41.0,1.358396396695085,0.3855421686746988,0.1566265060240964,42,4.0476190476190474,3.0,2.5907562873781798,0.3333333333333333,0.09523809523809523,41,8.560975609756097,3.0,11.401858600070012,0.43902439024390244,0.21951219512195122,-4.51335656213705,1
0,kU2vGpX3,human,,1867,1913,46,54,QUEEN'S_PAWN,54,True,52,8.403846153846153,3.5,14.74430739613482,98.0,1.7544713606384683,0.38461538461538464,0.2692307692307692,26,11.0,5.0,19.691856965995633,0.34615384615384615,0.3076923076923077,26,5.8076923076923075,3.0,5.7913677856273615,0.4230769230769231,0.23076923076923078,5.1923076923076925,0
0,BcttHfAZ,human,,1905,1842,63,87,SCANDINAVIAN,87,True,85,9.423529411764706,7.0,8.952655170510932,54.0,0.9500320717770652,0.10588235294117647,0.36470588235294116,43,11.651162790697674,9.0,9.964783853780721,0.06976744186046512,0.4883720930232558,42,7.142857142857143,4.0,7.089802967815747,0.14285714285714285,0.23809523809523808,4.508305647840531,1
1,CFDCFJ17,bot,Boris-Trapsky,1630,2198,568,42,OTHER,42,True,40,6.625,6.5,5.038290880844416,21.0,0.7604967367312326,0.275,0.25,20,4.65,3.0,5.121279137090655,0.45,0.1,20,8.6,7.0,4.091454509095756,0.1,0.4,-3.9499999999999993,0
0,WoUnyXm1,human,,1977,1989,12,39,QUEEN'S_GAMBIT,39,True,37,5.918918918918919,3.0,8.30948132631302,38.0,1.4038849729387293,0.4864864864864865,0.1891891891891892,19,8.894736842105264,3.0,10.507614967211587,0.3157894736842105,0.3157894736842105,18,2.7777777777777777,2.0,2.4845199749997664,0.6666666666666666,0.05555555555555555,6.116959064327486,1
1,pw6zugVz,bot,Lynx_BOT,2039,2742,703,54,OTHER,54,True,52,12.442307692307692,9.5,13.60346881884637,75.0,1.093323614497699,0.19230769230769232,0.5,26,12.346153846153847,4.0,16.829329498258293,0.38461538461538464,0.34615384615384615,26,12.538461538461538,10.0,9.320080757452898,0.0,0.6538461538461539,-0.19230769230769162,0
1,G5slz3Xy,bot,OpeningsBot,2527,2209,318,165,OTHER,165,True,163,6.717791411042945,6.0,7.250563085773761,69.0,1.0793075643663224,0.2331288343558282,0.15950920245398773,82,6.2682926829268295,3.0,10.066908819624294,0.4634146341463415,0.1951219512195122,81,7.172839506172839,7.0,1.6688143455521778,0.0,0.12345679012345678,-0.9045468232460099,1
1,ZhNGLISm,bot,maia5,1590,1678,88,66,PETROV,66,True,64,6.5625,5.5,5.67856440924993,38.0,0.8653050528380846,0.171875,0.125,32,5.09375,5.0,2.566117872877238,0.21875,0.03125,32,8.03125,6.0,7.320708533844248,0.125,0.21875,-2.9375,0
1,RXQi6XPy,bot,maia5,1642,1659,17,48,SCANDINAVIAN,48,True,46,9.717391304347826,6.0,9.451622919023094,40.0,0.9726502332775444,0.15217391304347827,0.2608695652173913,23,14.347826086956522,9.0,11.377356213309701,0.043478260869565216,0.4782608695652174,23,5.086956521739131,5.0,2.5179882148817843,0.2608695652173913,0.043478260869565216,9.26086956521739,0
0,ZMjtn449,human,,1957,1969,12,86,SICILIAN,86,True,84,10.428571428571429,6.0,11.103716360156302,51.0,1.0647399249464946,0.17857142857142858,0.38095238095238093,42,9.976190476190476,5.0,11.861277726158011,0.14285714285714285,0.30952380952380953,42,10.880952380952381,7.5,10.270629370413436,0.21428571428571427,0.4523809523809524,-0.9047619047619051,0
0,ecaekAN2,human,,2087,2029,58,74,PHILIDOR,74,True,72,12.666666666666666,8.0,14.206805880750723,66.0,1.1215899379540044,0.1388888888888889,0.4305555555555556,36,14.61111111111111,9.0,16.524859686373166,0.1111111111111111,0.4444444444444444,36,10.722222222222221,7.0,11.092067012837777,0.16666666666666666,0.4166666666666667,3.8888888888888893,0
1,ObD9HqMD,bot,Lynx_BOT,2333,2744,411,132,QUEEN'S_GAMBIT,132,True,130,7.638461538461539,7.0,5.307474911935845,28.0,0.6948355876653171,0.14615384615384616,0.35384615384615387,65,7.523076923076923,7.0,4.858324156483124,0.12307692307692308,0.35384615384615387,65,7.753846153846154,7.0,5.719146706743449,0.16923076923076924,0.35384615384615387,-0.23076923076923084,0
1,psyjN07S,bot,OpeningsBot,2400,2516,116,97,QUEEN'S_GAMBIT,97,True,95,8.221052631578948,8.0,8.966814780791415,63.0,1.0907137057300695,0.3894736842105263,0.37894736842105264,48,8.4375,8.5,8.467846661538772,0.4583333333333333,0.4791666666666667,47,8.0,8.0,9.444124594778604,0.3191489361702128,0.2765957446808511,0.4375,1
1,r5F11hZF,bot,simpleEval,2292,2203,89,132,SARAGOSSA,132,True,130,8.36923076923077,6.0,8.492656068662601,62.0,1.014747508204171,0.18461538461538463,0.3,65,8.815384615384616,6.0,10.774460268748511,0.18461538461538463,0.27692307692307694,65,7.923076923076923,6.0,5.26909039678268,0.18461538461538463,0.3230769230769231,0.8923076923076927,0
1,IQDNH687,bot,simpleEval,1429,2242,813,22,OTHER,22,True,20,9.25,9.0,6.355116049294458,28.0,0.6870395728966981,0.05,0.35,10,8.5,9.0,5.371219600798314,0.1,0.3,10,10.0,8.5,7.127411872482185,0.0,0.4,-1.5,0
0,2NurbfPL,human,,1980,1971,9,74,FRENCH,74,True,72,8.63888888888889,5.5,8.177383369112157,35.0,0.9465781391898316,0.2361111111111111,0.3611111111111111,36,9.305555555555555,5.5,9.20392260712924,0.2222222222222222,0.3333333333333333,36,7.972222222222222,5.5,6.938163826543058,0.25,0.3888888888888889,1.333333333333333,0
1,LHFYxeVn,bot,Boris-Trapsky,2154,2239,85,65,BENONI,65,True,63,5.587301587301587,4.0,6.835098310122913,41.0,1.2233272543685896,0.23809523809523808,0.07936507936507936,32,7.40625,5.0,9.047994857287442,0.15625,0.15625,31,3.7096774193548385,3.0,1.8698550640244438,0.3225806451612903,0.0,3.6965725806451615,1
1,zWOINnP5,bot,simpleEval,2236,2325,89,159,OTHER,159,True,157,3.789808917197452,1.0,8.545890990980952,57.0,2.2549661942588397,0.6942675159235668,0.10828025477707007,79,0.1518987341772152,0.0,0.35892270579133734,1.0,0.0,78,7.4743589743589745,4.0,10.949446021549662,0.38461538461538464,0.21794871794871795,-7.322460240181759,1
0,P3vLtBni,human,,1914,1936,22,83,INDIAN_DEFENSE,83,True,81,5.382716049382716,4.0,4.754641400284355,20.0,0.8833164069335614,0.35802469135802467,0.19753086419753085,41,6.097560975609756,5.0,4.751404814336135,0.34146341463414637,0.2682926829268293,40,4.65,3.0,4.645158770160607,0.375,0.125,1.4475609756097558,1
0,VNCyAyw3,human,,1917,1905,12,35,ENGLISH,35,True,33,9.393939393939394,5.0,18.82927989730017,111.0,2.004407214873889,0.2727272727272727,0.21212121212121213,17,5.176470588235294,5.0,3.884135063345689,0.29411764705882354,0.11764705882352941,16,13.875,5.5,26.004506820933944,0.25,0.3125,-8.698529411764707,1
0,ozBisFxV,human,,2069,2090,21,114,OTHER,114,True,112,9.741071428571429,6.0,9.81138691204027,54.0,1.007218454764904,0.22321428571428573,0.4017857142857143,56,10.410714285714286,8.0,9.933307580549187,0.23214285714285715,0.4642857142857143,56,9.071428571428571,6.0,9.64153430079826,0.21428571428571427,0.3392857142857143,1.3392857142857153,0
0,8MpYxIFU,human,,1950,1936,14,90,ENGLISH,90,True,88,11.761363636363637,6.5,12.88938456653894,61.0,1.0959090259472721,0.3181818181818182,0.38636363636363635,44,13.227272727272727,7.0,13.150982743028676,0.29545454545454547,0.45454545454545453,44,10.295454545454545,5.0,12.450957512384605,0.3409090909090909,0.3181818181818182,2.9318181818181817,0
1,DSZIvFmR,bot,Boris-Trapsky,1980,2230,250,46,OTHER,46,True,44,5.7727272727272725,6.0,2.9299677035424216,16.0,0.5075534604561676,0.18181818181818182,0.06818181818181818,22,5.181818181818182,4.5,3.524413086360023,0.3181818181818182,0.09090909090909091,22,6.363636363636363,6.5,2.012358511016241,0.045454545454545456,0.045454545454545456,-1.1818181818181817,0
1,bLvxa2Lc,bot,maia9,1765,1721,44,88,MODERN_DEFENSE,88,True,86,4.790697674418604,4.0,3.023613574538606,16.0,0.6311426393454372,0.2558139534883721,0.08139534883720931,43,5.023255813953488,5.0,2.6978748923104683,0.20930232558139536,0.06976744186046512,43,4.558139534883721,4.0,3.3011789689717186,0.3023255813953488,0.09302325581395349,0.4651162790697674,0
1,gpII0JAk,bot,Boris-Trapsky,1419,2195,776,38,QUEEN'S_PAWN,38,True,36,5.083333333333333,3.5,6.12542515531235,29.0,1.2050016698975117,0.2777777777777778,0.08333333333333333,18,5.666666666666667,2.0,8.55050355892044,0.5555555555555556,0.16666666666666666,18,4.5,5.0,1.118033988749895,0.0,0.0,1.166666666666667,0
1,cdS7HYOj,bot,maia1,1938,1558,380,61,KING'S_PAWN,61,True,59,4.491525423728813,3.0,3.411709057060933,15.0,0.7595880542135662,0.4067796610169492,0.0847457627118644,30,2.9,2.0,2.724579478255926,0.6333333333333333,0.03333333333333333,29,6.137931034482759,6.0,3.2665930573213906,0.1724137931034483,0.13793103448275862,-3.237931034482759,1
1,3p4Y148b,bot,maia1,1561,1541,20,122,CENTER_GAME,122,True,120,5.141666666666667,5.0,4.215637226116856,28.0,0.8198970293906365,0.26666666666666666,0.058333333333333334,60,5.933333333333334,6.0,2.7378012264508094,0.11666666666666667,0.06666666666666667,60,4.35,3.0,5.176308208237476,0.4166666666666667,0.05,1.583333333333334,0
1,3ukev9AE,bot,maia5,1511,1588,77,64,RUY_LOPEZ,64,True,62,4.274193548387097,1.0,11.492170342817994,85.0,2.688734193414021,0.6935483870967742,0.0967741935483871,31,8.387096774193548,4.0,15.171444780658506,0.3870967741935484,0.1935483870967742,31,0.16129032258064516,0.0,0.3677985242255284,1.0,0.0,8.225806451612902,0
1,TOLfLrN7,bot,simpleEval,2245,1717,528,125,HUNGARIAN_OPENING,125,True,123,8.398373983739837,5.0,8.13178031027694,44.0,0.9682565132275542,0.16260162601626016,0.3008130081300813,62,7.161290322580645,6.0,4.108188315826508,0.0,0.24193548387096775,61,9.655737704918034,5.0,10.632281876361931,0.32786885245901637,0.36065573770491804,-2.4944473823373885,1
0,DMgu9mT2,human,,1860,1800,60,33,SICILIAN,33,True,31,4.870967741935484,3.0,3.598762650114987,14.0,0.738818822209037,0.3548387096774194,0.12903225806451613,16,5.625,4.5,3.8547859862773186,0.3125,0.1875,15,4.066666666666666,3.0,3.1084115271666044,0.4,0.06666666666666667,1.5583333333333336,1
0,XJIcXRSi,human,,1989,1855,134,32,CARO_KANN,32,True,30,10.633333333333333,8.5,9.393200850733589,30.0,0.8833731207586447,0.3,0.4666666666666667,15,8.933333333333334,6.0,8.543743649920422,0.3333333333333333,0.4,15,12.333333333333334,12.0,9.883768961731597,0.26666666666666666,0.5333333333333333,-3.4000000000000004,0
0,bFT0VZyq,human,,1879,1892,13,90,OTHER,90,True,88,6.545454545454546,4.0,8.408476636040739,64.0,1.2846283749506684,0.2727272727272727,0.17045454545454544,44,8.727272727272727,5.5,10.903218116191944,0.20454545454545456,0.25,44,4.363636363636363,3.0,3.606124267327037,0.3409090909090909,0.09090909090909091,4.363636363636363,0
0,V1iCZ0dv,human,,1948,1826,122,41,RUY_LOPEZ,41,True,39,8.923076923076923,5.0,9.798965448754155,43.0,1.098159920981069,0.2564102564102564,0.23076923076923078,20,11.1,5.0,12.621014222319852,0.3,0.3,19,6.631578947368421,5.0,4.379504013203099,0.21052631578947367,0.15789473684210525,4.468421052631578,1
0,gE3vyQe9,human,,2070,2063,7,87,OTHER,87,True,85,11.811764705882354,5.0,17.502600894218087,87.0,1.4817939004069096,0.3411764705882353,0.32941176470588235,43,9.69767441860465,6.0,12.867002838016772,0.3023255813953488,0.32558139534883723,42,13.976190476190476,5.0,21.00508792699668,0.38095238095238093,0.3333333333333333,-4.278516057585826,1
1,sQnPQp75,bot,maia9,1818,1745,73,50,FRENCH,50,True,48,4.083333333333333,3.0,3.3281209246193098,12.0,0.8150500223557494,0.4375,0.0625,24,2.7916666666666665,1.5,2.886450627019666,0.5833333333333334,0.041666666666666664,24,5.375,5.5,3.2379584617471546,0.2916666666666667,0.08333333333333333,-2.5833333333333335,0
1,xpxWZXc9,bot,simpleEval,2214,2241,27,156,MODERN_DEFENSE,156,True,154,6.8896103896103895,5.0,7.10364977373913,37.0,1.0310669794117118,0.2922077922077922,0.22077922077922077,77,7.0519480519480515,5.0,6.907357462458745,0.2987012987012987,0.24675324675324675,77,6.7272727272727275,5.0,7.2910483518131315,0.2857142857142857,0.19480519480519481,0.324675324675324,0
0,BKb6miha,human,,1940,1902,38,97,SCANDINAVIAN,97,True,95,9.073684210526316,5.0,10.90749824687312,76.0,1.202102475003418,0.23157894736842105,0.30526315789473685,48,6.645833333333333,3.5,8.178960771733507,0.3541666666666667,0.22916666666666666,47,11.553191489361701,8.0,12.64878853948169,0.10638297872340426,0.3829787234042553,-4.907358156028368,1
0,rpD7wwzA,human,,1871,1868,3,84,PHILIDOR,84,True,82,10.609756097560975,6.5,11.923287418633372,64.0,1.1238041015263638,0.21951219512195122,0.36585365853658536,41,10.78048780487805,6.0,13.43187362322692,0.24390243902439024,0.3170731707317073,41,10.439024390243903,7.0,10.190978268673515,0.1951219512195122,0.4146341463414634,0.34146341463414664,0
