game_id,label,source_class,source_username,early_move_count,middle_move_count,late_move_count,early_avg_time,middle_avg_time,late_avg_time,early_cpl_mean,middle_cpl_mean,late_cpl_mean,early_cpl_std,middle_cpl_std,late_cpl_std,time_early_to_middle_diff,time_middle_to_late_diff,cpl_early_to_middle_diff,cpl_middle_to_late_diff
h6SKB2ce,0,human,,14,15,15,16.714285714285715,23.533333333333335,16.23076923076923,33.57142857142857,38.0,116.14285714285714,52.198404854820566,32.643529220965064,108.9264870994963,6.81904761904762,-7.302564102564105,4.428571428571431,78.14285714285714
hVE1HxHW,0,human,,12,12,13,5.166666666666667,11.75,6.0,22.166666666666668,74.75,85.76923076923077,31.069366835446704,83.78258072734053,161.06527766293718,6.583333333333333,-5.75,52.58333333333333,11.019230769230774
hXFJaM5J,0,human,,33,33,34,5.484848484848484,10.666666666666666,9.5,62.18181818181818,54.60606060606061,71.16666666666667,54.470706358919834,94.14268326191846,105.67026807742826,5.181818181818182,-1.166666666666666,-7.575757575757571,16.560606060606062
iCDVQkDW,0,human,,24,24,24,2.7916666666666665,17.708333333333332,12.863636363636363,25.0,29.0,31.666666666666668,34.34991508965731,65.23674833507057,29.52917577959504,14.916666666666666,-4.844696969696969,4.0,2.666666666666668
kATnDxMn,0,human,,18,18,18,4.055555555555555,8.722222222222221,11.5625,20.833333333333332,69.16666666666667,44.5,30.357591033106257,62.27024436545382,36.812211138274336,4.666666666666666,2.8402777777777786,48.33333333333334,-24.66666666666667
lIORaCM5,0,human,,6,7,7,0.8333333333333334,2.4285714285714284,4.2,8.833333333333334,29.0,28.0,13.107461827354507,33.47493731990291,23.421601750764797,1.595238095238095,1.7714285714285718,20.166666666666664,-1.0
lQHTTKcy,1,bot,maia9,8,8,8,1.625,2.0,5.333333333333333,8.5,72.875,61.875,13.028814220795383,114.86126142002794,45.38567367573164,0.375,3.333333333333333,64.375,-11.0
lQZr2DEt,0,human,,15,15,15,2.2,8.0,8.153846153846153,5.666666666666667,23.4,55.333333333333336,10.017762003339646,36.736539485005025,75.18303591162629,5.8,0.1538461538461533,17.73333333333333,31.933333333333337
ludo21cy,1,bot,maia9,14,14,14,3.357142857142857,5.0,6.0,23.785714285714285,58.92857142857143,105.18181818181819,27.258494276171632,121.59092088152111,178.45030791986383,1.6428571428571428,1.0,35.142857142857146,46.253246753246756
nRKjBCaU,1,bot,Boris-Trapsky,27,28,28,5.777777777777778,6.25,4.230769230769231,25.22222222222222,35.892857142857146,66.66666666666667,47.29367143735715,42.704415366993786,91.79536420151558,0.4722222222222223,-2.019230769230769,10.670634920634924,30.773809523809526
nc9yszM8,0,human,,9,9,9,4.0,10.777777777777779,15.285714285714286,8.11111111111111,90.66666666666667,52.55555555555556,16.15511232771186,75.97514213360988,59.16100651069102,6.777777777777779,4.507936507936508,82.55555555555556,-38.111111111111114
nmcBqLsi,0,human,,28,29,29,5.571428571428571,10.344827586206897,13.777777777777779,29.928571428571427,35.758620689655174,55.0,41.923338685398285,57.7029582534635,156.46648203369307,4.773399014778326,3.4329501915708818,5.830049261083747,19.241379310344826
npKvG0uJ,0,human,,23,23,24,3.217391304347826,14.869565217391305,24.0,13.782608695652174,55.43478260869565,138.36363636363637,17.62892021586449,74.94741697956816,153.9390509421137,11.652173913043478,9.130434782608695,41.65217391304348,82.92885375494072
oiaIinzY,1,bot,maia1,13,13,13,3.923076923076923,6.615384615384615,7.181818181818182,28.923076923076923,84.0,69.76923076923077,31.15830927194848,142.88995227635309,54.3693265420775,2.692307692307692,0.5664335664335667,55.07692307692308,-14.230769230769226
onRtccuS,0,human,,25,25,26,7.04,18.24,12.166666666666666,41.04,48.48,66.65384615384616,63.370958648264114,80.24019940154686,102.70905222172009,11.2,-6.073333333333332,7.439999999999998,18.173846153846164
owCIERKL,0,human,,30,31,31,7.3,21.516129032258064,7.068965517241379,22.3,49.54838709677419,38.70967741935484,28.386792703650055,79.66455427023968,58.78840874799852,14.216129032258063,-14.447163515016685,27.24838709677419,-10.838709677419352
ozBisFxV,0,human,,38,38,38,7.447368421052632,11.973684210526315,9.805555555555555,28.842105263157894,50.10526315789474,45.28947368421053,35.540581930926784,64.47920491938476,65.5887939300356,4.526315789473683,-2.1681286549707597,21.263157894736846,-4.815789473684212
pMyZ0xDV,1,bot,OpeningsBot,39,39,39,8.487179487179487,14.64102564102564,3.4324324324324325,25.923076923076923,21.794871794871796,41.705882352941174,50.83274969755813,17.307445392350786,59.101373235645724,6.153846153846153,-11.208593208593207,-4.128205128205128,19.91101055806938
pSkyJ2ji,0,human,,35,35,35,5.171428571428572,6.485714285714286,2.757575757575758,29.6,74.85714285714286,31.4,34.188719944282376,116.89510385864092,47.3806470437637,1.314285714285714,-3.728138528138528,45.25714285714286,-43.45714285714286
pTIJrung,1,bot,OpeningsBot,33,33,33,10.181818181818182,17.333333333333332,2.806451612903226,26.151515151515152,30.727272727272727,44.05555555555556,39.129250635299336,28.43735563642102,58.7343096988674,7.1515151515151505,-14.526881720430106,4.575757575757574,13.32828282828283
q01FXTQp,1,bot,maia5,22,22,22,1.0,2.409090909090909,2.95,27.545454545454547,31.818181818181817,59.63636363636363,43.627271780105694,45.88289081369533,111.51866759937771,1.4090909090909092,0.540909090909091,4.27272727272727,27.818181818181817
qV2o1E2u,0,human,,19,19,20,4.157894736842105,6.947368421052632,13.166666666666666,17.05263157894737,17.105263157894736,60.85,22.378264088197458,30.209609375411635,95.43965370850839,2.7894736842105265,6.219298245614034,0.052631578947366364,43.74473684210527
qgvA0zos,1,bot,Lynx_BOT,42,43,43,8.761904761904763,6.209302325581396,3.5853658536585367,10.30952380952381,16.046511627906977,61.63636363636363,19.52591452066921,25.522405558757168,86.53596841314658,-2.552602436323367,-2.623936471922859,5.736987818383167,45.58985200845666
rhCE4nBF,0,human,,24,25,25,7.333333333333333,13.4,10.695652173913043,9.708333333333334,37.0,51.48,13.220814292453985,73.8084006058931,60.290045612853866,6.066666666666667,-2.7043478260869573,27.291666666666664,14.479999999999997
sMiLZwVF,1,bot,Boris-Trapsky,16,16,16,4.875,13.375,17.5,17.125,95.875,49.4375,19.65920585883367,101.65989560785512,61.74035223215041,8.5,4.125,78.75,-46.4375
ugkFRLNo,0,human,,13,13,13,1.9230769230769231,10.76923076923077,13.272727272727273,11.23076923076923,33.15384615384615,50.76923076923077,19.119679133748946,34.24088009707819,45.52455608900093,8.846153846153847,2.5034965034965033,21.923076923076923,17.615384615384613
vMCpnFc5,1,bot,maia1,11,11,12,1.6363636363636365,3.8181818181818183,8.0,16.545454545454547,15.545454545454545,71.16666666666667,21.274669685988872,29.61069719594174,116.3356016970825,2.1818181818181817,4.181818181818182,-1.0000000000000018,55.621212121212125
